id,setId,type,correct,คำตอบที่คาด,ผลตรวจ,จำนวนชิ้นเฉลย,หมายเหตุ
gen-chap-07-trigonometry-q062,gen-chap-07-trigonometry,mc,3,$\dfrac{11\pi}{6}$ เรเดียน,เจอแต่ไม่อยู่ท้าย,45,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q063,gen-chap-07-trigonometry,mc,1,รูปสามเหลี่ยม $ABC$ เป็นรูปสามเหลี่ยมหน้าจั่วหรือรูปสามเหลี่ยมมุมฉาก และเกิดขึ้น,เจอแต่ไม่อยู่ท้าย,57,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q065,gen-chap-07-trigonometry,mc,3,$\dfrac{28}{15}$,เจอแต่ไม่อยู่ท้าย,52,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q066,gen-chap-07-trigonometry,mc,1,$60$,เจอแต่ไม่อยู่ท้าย,52,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q067,gen-chap-07-trigonometry,mc,3,$13$,เจอแต่ไม่อยู่ท้าย,44,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q068,gen-chap-07-trigonometry,mc,1,$800\pi$,เจอแต่ไม่อยู่ท้าย,51,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q069,gen-chap-07-trigonometry,mc,2,$12 < P \le 18$,ไม่เจอเลย,58,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q070,gen-chap-07-trigonometry,mc,0,$-\dfrac{1}{2}$,เจอแต่ไม่อยู่ท้าย,50,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q071,gen-chap-07-trigonometry,mc,3,$\dfrac{13}{2}$,เจอแต่ไม่อยู่ท้าย,45,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q072,gen-chap-07-trigonometry,mc,0,$7$,เจอแต่ไม่อยู่ท้าย,54,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q074,gen-chap-07-trigonometry,mc,1,$0 < B \le \dfrac{\pi}{3}$,ไม่เจอเลย,64,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q075,gen-chap-07-trigonometry,mc,2,$4\sqrt{3}$,เจอแต่ไม่อยู่ท้าย,54,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q077,gen-chap-07-trigonometry,mc,0,$12 - 6\sqrt{2}$,เจอแต่ไม่อยู่ท้าย,53,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q078,gen-chap-07-trigonometry,mc,0,"$\{0, \dfrac{\pi}{2}, \pi, \dfrac{3\pi}{2}\}$",เจอแต่ไม่อยู่ท้าย,56,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q080,gen-chap-07-trigonometry,mc,0,$\dfrac{9}{25}$,เจอแต่ไม่อยู่ท้าย,50,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q082,gen-chap-07-trigonometry,mc,1,$\dfrac{\sqrt{2}}{2}$,เจอแต่ไม่อยู่ท้าย,56,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q083,gen-chap-07-trigonometry,mc,3,$\dfrac{1}{5}$,เจอแต่ไม่อยู่ท้าย,58,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q084,gen-chap-07-trigonometry,mc,3,$\dfrac{14\sqrt{3}\pi}{9}$,เจอแต่ไม่อยู่ท้าย,65,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q085,gen-chap-07-trigonometry,mc,2,"$\left[-\dfrac{\pi}{2},\ \dfrac{5\pi}{2}\right]$",เจอแต่ไม่อยู่ท้าย,53,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q086,gen-chap-07-trigonometry,mc,2,$7$,เจอแต่ไม่อยู่ท้าย,58,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q088,gen-chap-07-trigonometry,mc,1,$6\sqrt{3}$,เจอแต่ไม่อยู่ท้าย,63,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q089,gen-chap-07-trigonometry,mc,1,$\dfrac{157\pi}{4}$,เจอแต่ไม่อยู่ท้าย,58,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q092,gen-chap-07-trigonometry,mc,1,$8\pi - 6\sqrt{3}$,เจอแต่ไม่อยู่ท้าย,64,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q093,gen-chap-07-trigonometry,mc,0,$10\left(\sqrt{6} - \sqrt{2}\right)$,เจอแต่ไม่อยู่ท้าย,70,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q094,gen-chap-07-trigonometry,mc,0,"$\dfrac{128\sqrt{2}\,\pi}{3}$",เจอแต่ไม่อยู่ท้าย,73,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q097,gen-chap-07-trigonometry,mc,1,$-\dfrac{16}{65}$,เจอแต่ไม่อยู่ท้าย,61,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q098,gen-chap-07-trigonometry,mc,1,$160\sqrt{3}$,เจอแต่ไม่อยู่ท้าย,77,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q101,gen-chap-07-trigonometry,mc,0,$-\dfrac{\sqrt{13}}{2}$,เจอแต่ไม่อยู่ท้าย,66,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q104,gen-chap-07-trigonometry,mc,3,$20\sqrt{7}$,เจอแต่ไม่อยู่ท้าย,93,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q105,gen-chap-07-trigonometry,fill,'9/40',9/40,ไม่เจอเลย,66,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q107,gen-chap-07-trigonometry,mc,0,$\dfrac{20}{29}$,เจอแต่ไม่อยู่ท้าย,77,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q109,gen-chap-07-trigonometry,fill,'35/4',35/4,ไม่เจอเลย,73,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q111,gen-chap-07-trigonometry,mc,0,$6r\left(\sqrt{6} - \sqrt{2}\right)$,เจอแต่ไม่อยู่ท้าย,73,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q116,gen-chap-07-trigonometry,mc,0,$4\pi$,เจอแต่ไม่อยู่ท้าย,71,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q117,gen-chap-07-trigonometry,mc,1,$4$,เจอแต่ไม่อยู่ท้าย,79,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q118,gen-chap-07-trigonometry,mc,2,$8\pi - 12\sqrt{3}$,เจอแต่ไม่อยู่ท้าย,67,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q123,gen-chap-07-trigonometry,mc,0,$6\sin\big(2\left(x - \dfrac{\pi}{2}\right)\big) + 5$,เจอแต่ไม่อยู่ท้าย,77,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q125,gen-chap-07-trigonometry,fill,'3/5',3/5,ไม่เจอเลย,60,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q127,gen-chap-07-trigonometry,fill,'72',72,เจอแต่ไม่อยู่ท้าย,78,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q130,gen-chap-07-trigonometry,fill,'5/2',5/2,ไม่เจอเลย,57,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q131,gen-chap-07-trigonometry,mc,2,"$\dfrac{4\sqrt{3}\,\pi}{9}$",เจอแต่ไม่อยู่ท้าย,72,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q133,gen-chap-07-trigonometry,mc,2,$72\pi-144$,เจอแต่ไม่อยู่ท้าย,65,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q135,gen-chap-07-trigonometry,mc,2,$\dfrac{\sqrt{3}-1}{2}$,เจอแต่ไม่อยู่ท้าย,69,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q136,gen-chap-07-trigonometry,fill,'31/41',31/41,ไม่เจอเลย,69,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q138,gen-chap-07-trigonometry,fill,'-48/7',-48/7,ไม่เจอเลย,78,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q139,gen-chap-07-trigonometry,mc,3,$9$,เจอแต่ไม่อยู่ท้าย,63,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q142,gen-chap-07-trigonometry,mc,2,$\dfrac{10}{9}$,เจอแต่ไม่อยู่ท้าย,69,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q143,gen-chap-07-trigonometry,mc,3,$\dfrac{13}{3}$,เจอแต่ไม่อยู่ท้าย,73,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q144,gen-chap-07-trigonometry,mc,0,$-\dfrac{33}{10}$,เจอแต่ไม่อยู่ท้าย,78,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q145,gen-chap-07-trigonometry,fill,'12/25',12/25,ไม่เจอเลย,57,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q147,gen-chap-07-trigonometry,fill,'15/17',15/17,ไม่เจอเลย,66,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q148,gen-chap-07-trigonometry,mc,2,$\dfrac{15}{8}$,เจอแต่ไม่อยู่ท้าย,76,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q149,gen-chap-07-trigonometry,fill,'625/168',625/168,ไม่เจอเลย,75,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q150,gen-chap-07-trigonometry,mc,2,$1200\pi$,เจอแต่ไม่อยู่ท้าย,59,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q153,gen-chap-07-trigonometry,fill,'144',144,เจอแต่ไม่อยู่ท้าย,74,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q155,gen-chap-07-trigonometry,fill,'-64/289',-64/289,ไม่เจอเลย,61,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q156,gen-chap-07-trigonometry,mc,1,$-10$,เจอแต่ไม่อยู่ท้าย,76,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q159,gen-chap-07-trigonometry,mc,2,$f(x) = \sin x\cos x$,เจอแต่ไม่อยู่ท้าย,78,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q161,gen-chap-07-trigonometry,fill,'49/5',49/5,ไม่เจอเลย,70,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q165,gen-chap-07-trigonometry,fill,'1/4',1/4,ไม่เจอเลย,162,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q166,gen-chap-07-trigonometry,mc,1,$\dfrac{\pi}{6}$,เจอแต่ไม่อยู่ท้าย,166,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q167,gen-chap-07-trigonometry,mc,2,"$\left\{0 , \dfrac{\pi}{3} , \pi , \dfrac{5\pi}{3}\right\}$",เจอแต่ไม่อยู่ท้าย,181,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q168,gen-chap-07-trigonometry,mc,1,$\dfrac{4}{5}$,เจอแต่ไม่อยู่ท้าย,152,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q169,gen-chap-07-trigonometry,fill,'2',2,เจอแต่ไม่อยู่ท้าย,174,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q170,gen-chap-07-trigonometry,fill,'1/3',1/3,ไม่เจอเลย,153,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q171,gen-chap-07-trigonometry,fill,'161/289',161/289,ไม่เจอเลย,163,🔴 คำตอบไม่ปรากฏในเฉลยเลย
gen-chap-07-trigonometry-q172,gen-chap-07-trigonometry,mc,2,$2$,เจอแต่ไม่อยู่ท้าย,187,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
gen-chap-07-trigonometry-q173,gen-chap-07-trigonometry,mc,1,$2\sqrt{7}$,เจอแต่ไม่อยู่ท้าย,182,🟡 อาจเป็นการเอ่ยกลางทาง ⛔ ไม่ใช่ผลสรุป
